华加1,华加10,华加11-1,华加11-2,华加11-3,华加11,华加12,华加13,华加14,华加15,华加16,华加17,华加19,华加2-2,华加2,华加20,华加21,华加23,华加24,华加25,华加26,华加27,华加28,华加29,华加3-1,华加3-2,华加3,华加30,华加32,华加33,华加34,华加35,华加36,华加37,华加38,华加39,华加4,华加40,华加41,华加42,华加43,华加44,华加5,华加6,华加7,华加8,华加9,华固1-4,华固1-6,华固1-8,华固17-1,华固17-2,华固17-3,华固17-7,华固18-1,华固18-2,华固18-3,华固18-4,华固18-5,华固18-6,华固19-1,华固19-2,华固19-3,华固19-4,华固19-5,华固19-6,华固19-7,华固19-8,华固2-12,华固2-13,华固2-14,华固2-16,华固20-1,华固20-2,华固20-4,华固20-5,华固20-6,华固20-7,华固20-8,华固21-1,华固21-3,华固21-5,华固21-6,华固21-7,华固21-8,华固21-9,华固22-1,华固22-2,华固22-3,华固23-3,华固23-5,华固24-3,华固25-2,华固25-3,华固3-14,华固3-15,华固3-16,华固3-17,华固3-18,华固4-12,华固4-13,华固4-15,华固4-17,华固40-1,华固40-15,华固40-3,华固40-4,华固5-10,华固5-11,华固5-14,华固5-16,华固5-17,华固6-10,华固6-11,华固6-14,华固6-15,华固6-16,华固6-17,华固6-19,华固6-20,华固6-21,华固6-22,华固6-24,华固6-25,华固6-26,华固6-27,华固6-28,华固6-31,华固6-7,华固6-8,华固6-9,华固9-9,华尧10-5,华尧10-6,华尧11-6,华尧11-7,华尧12-7,华尧13-8,华尧13-9,华尧14-10,华尧14-9,华尧15-10,华尧15-11,华尧15-9,华尧16-10,华尧16-11,华尧16-9,华尧17-10,华尧17-9,华尧18-10,华尧18-9,华尧19-10,华尧19-9,华尧20-9,华尧4-4,华尧4-5,华尧5-4,华尧7-5,华尧8-4,华尧8-5,华尧9-4,华尧9-5,华成1-10,华成1-11,华成1-12,华成1-14,华成1-15,华成1-16,华成1-18,华成1-2,华成1-20,华成1-21,华成1-4,华成1-6,华成1-7,华成1-9,华溪1-10,华溪1-12,华溪1-18,华溪1-2,华溪1-20,华溪1-4,华溪1-8,华溪10-14,华溪10-16,华溪10-2,华溪10-20,华溪10-24,华溪10-26,华溪10-32,华溪10-34,华溪11-28,华溪11-30,华溪12-10,华溪12-11,华溪12-30,华溪16,华溪2-1,华溪2-6,华溪3-11,华溪3-8,华溪4-10,华溪4-12,华溪5-12,华溪5-14,华溪5-16,华溪5-20,华溪5-5,华溪5-7,华溪5-9,华溪6-16,华溪6-20,华溪6-22,华溪6-3,华溪7-10,华溪7-14,华溪7-16,华溪7-6,华溪8-10,华溪8-12,华溪8-14,华溪8-16,华溪8-18,华溪8-3,华溪8-5,华溪8-8,华溪9-12,华溪9-14,华溪9-16,华溪9-18,华溪9-20,华溪9-24,华溪9-3,华溪9-32,华蒲1-10,华蒲1-11,华蒲1-15,华蒲1-16,华蒲1-24,华蒲1-25,华蒲1-27,华蒲1-28,华蒲1-36,华蒲1-37,华蒲1-38,华蒲1-39,华蒲1-5,华蒲2-12,华蒲2-13,华蒲2-14,华蒲2-15,华蒲2-16,华蒲2-17,华蒲2-8,华蒲3-16,华蒲3-18,华蒲3-19,华蒲3-20,华蒲4-16,华蒲4-17,华蒲4-18,华蒲4-19,华蒲4-20,华蒲4-21,华蒲4-22,华蒲4-23,华蒲4-24,华蒲5-12,华蒲5-14,华蒲5-15,华蒲5-16,华蒲5-17,华蒲5-18,华蒲5-21,华蒲5-22,华蒲5-24,华蒲5-25,华蒲6-12,华蒲6-13,华蒲6-14,华蒲6-15,华蒲6-16,华蒲6-20,华蒲9-13,华蒲9-14,固1-7,固11-8,固12-10,固12-9,固13-9,固3-6,固6-10,固7-10,固7-12,固7-13,固7-15,固7-16,固7-17,固7-8,固7-9,固8-8,固8-9,固9-8,樊61,樊62,樊63,樊64,樊65,沁1-10-18-77,沁1-10-18-86,沁1-10-18-88,沁1-11-18-8,溪7-5,端氏-001,端氏-047,端氏-048,端氏-063,端氏-078,端氏-080,端氏-081,端氏-082,端氏-083,端氏-084,端氏-096,端氏-110,端氏-111,端氏-112,端氏-113,端氏-114,端氏-115,端氏-116,端氏-117,端氏-140,端氏-142,端氏-143,端氏-144,端氏-145,端氏-146,端氏-147,端氏-155,端氏-156,端氏-170,端氏-171,端氏-172,端氏-173,端氏-174,端氏-175,端氏-176,端氏-197,端氏-199,端氏-201,端氏-202,端氏-203,端氏-204,端氏-224,端氏-226,端氏-227,端氏-228,端氏-229,端氏-230,端氏-231,端氏-324,端氏-325,胡底102,胡底103,胡底249,蒲1-10,蒲1-12,蒲1-13,蒲1-2,蒲1-3,蒲1-4,蒲1-5,蒲1-6,蒲1-7,蒲1-8,蒲1-9,蒲2-10,蒲2-12,蒲2-13,蒲2-14,蒲2-4,蒲2-5,蒲2-6,蒲2-8,蒲2-9,蒲南1-1,蒲南1-2,蒲南1-3,蒲南1-4,蒲南2-6,蒲南2-7,蒲南3-5,蒲南3-6,蒲南3-7,蒲南3-9,郑村-012,郑村-016,郑村-017,郑村-022,郑村-023,郑村-025,郑村-032,郑村-036,郑村-038,郑村-041,郑村-047,郑村-051,郑村-053,郑村-056,郑村-071,郑村-072,郑村-073,郑村-079,郑村-081,郑村-082,郑村-083,郑村-084,郑村-085,郑村-086,郑村-088,郑村-089,郑村-090,郑村-093,郑村-095,郑村-105,郑村-107,郑村-113,郑村-115,郑村-136,郑村-137,郑村-143
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,1386,5267,2040,100,1599,209,1,406,360,3828,795,0,2544,2538,4865,1998,92,0,1563,694,5186,4,481,578,1511,1102,1306,2988,940,444,334,2993,910,4298,3448,1819,1112,1000,867,270,1186,0,572,978,3334,0,581,254,989,582,3050,1959,1428,691,321,1074,774,951,1174,0,275,907,2102,1280,3407,408,1908,0,353,2014,3245,7376,1,2,801,3102,0,3157,3598,3780,993,5867,2832,2144,3338,248,1012,3155,2964,2220,243,315,1569,1266,2798,418,5003,1011,256,2128,0,0,0,0,0,1449,109,2636,3402,0,0,0,344,491,1729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2313,1800,3074,3060,3777,2762,3607,429,1782,298,584,414,968,4712,100,770,205,424,1659,115,0,806,2325,196,1348,0,1456,1150,1934,1665,2531,241,494,261,1429,1202,0,916,137,1918,2201,428,0,2028,115,623,3183,723,1,0,0,554,312,363,158,214,486,1159,168,727,508,607,1978,6033,2748,740,1917,684,2533,0,2730,434,1090,722,1913,0,650,149,1022,655,678,3100,2457,1,1082,1908,1621,775,653,398,0,2032,3357,1489,1,1332,1653,637,1264,2495,634,1517,1001,0,793,1432,890,0,623,134,382,1572,1393,8936,748,5462,2214,3041,8683,3996,0,2165,342,3012,0,5658,1725,0,0,0,0,0,0,0,0,0,110,11515,0,7605,10879,3047,2055,1801,4374,7107,9335,36,0,1087,1093,1093,3893,7339,9951,4650,217,3733,2871,2647,1635,5954,9269,8017,1192,709,1041,2533,728,5408,3158,3830,852,540,2018,3582,1166,5677,849,3468,3357,3466,4919,4044,4855,1933,2957,0,0,0,2062,0,718,828,4529,490,2001,2603,1028,383,549,439,1569,4,0,2266,1027,0,1232,0,0,3023,9052,2126,2213,4185,0,0,397,0,221,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,156,0,0,0,0,583,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,1288,4949,2075,105,1615,224,1,396,361,3786,797,0,2544,2538,4873,1998,92,0,1571,696,5211,4,383,562,1523,1104,1313,2992,940,508,355,3004,912,4321,3448,1851,1109,500,867,270,1178,0,572,972,3334,0,582,256,1008,574,3044,1945,1415,696,344,1098,774,951,1174,0,274,903,2060,1278,3402,375,1882,0,259,2010,3216,7350,1,2,792,3525,0,3158,3598,3758,1058,5742,2834,2130,3354,251,1012,3158,2964,2208,244,316,1584,1269,2827,427,5003,1122,274,2129,0,0,0,0,0,1465,106,2636,3402,0,0,0,376,570,1778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2369,1808,3084,3050,3774,2762,3607,427,1782,298,584,373,901,4639,100,796,187,444,1642,115,0,800,2280,196,1373,0,983,1151,1942,1676,2450,241,494,261,1252,1184,0,916,155,1861,1966,425,0,1858,152,724,3189,679,1,0,0,564,312,421,158,130,471,1159,168,1452,504,618,1829,6006,2747,647,1860,660,2539,0,2652,445,1090,722,1874,0,639,149,1004,600,664,3087,2452,1,1151,1894,1606,782,654,401,0,2041,3357,1443,1,1327,1707,629,1216,2496,621,1517,1015,0,791,1422,885,0,607,131,302,1591,1398,8965,744,5483,2210,3036,8739,3996,0,2184,328,3041,0,5613,1753,0,0,0,0,0,0,0,0,0,105,11288,0,7560,10792,2558,2037,1779,4333,7361,9524,36,0,1143,1099,1017,3594,7493,10373,4717,239,3731,2794,2732,1341,6058,9671,7995,768,655,1040,2488,713,6076,3118,4157,818,540,1909,3530,1100,5789,1403,3432,2977,3652,4873,3968,4793,1796,3570,0,0,0,2070,0,709,828,4524,490,1985,2603,1028,373,509,439,1598,4,0,2260,1027,0,1214,0,0,2994,9022,2130,2215,4078,0,0,397,0,221,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,156,0,0,0,0,583,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,1288,4907,2042,159,1614,200,1,397,366,3742,803,0,2552,2538,4889,1998,110,0,1569,725,5202,4,383,562,1516,1101,1315,2998,940,471,365,3007,894,4289,3448,1782,1099,0,867,270,1178,0,572,972,3317,0,577,244,997,579,3039,1933,1415,666,355,1085,774,951,1174,0,298,857,2051,1266,3390,283,1882,0,259,2005,3216,7333,3,34,792,3582,0,3154,3470,3739,1063,5742,2834,2161,3369,254,1058,3159,2958,2245,242,319,1634,1268,2823,451,4957,1119,301,2128,0,0,0,0,0,1467,123,2622,3427,0,0,0,354,583,1704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2352,1855,3078,3242,3727,2697,3593,409,1782,298,584,302,901,4631,100,753,187,439,1657,115,0,798,2260,216,1373,0,983,1160,1949,1708,2454,241,497,228,1256,1184,0,783,155,1861,1922,425,0,1858,141,635,3178,800,1,0,0,565,312,421,158,168,510,1159,168,950,501,618,1829,6006,2741,670,1863,687,2530,0,2708,436,1090,722,1880,0,628,149,1004,550,675,3084,2452,2,1151,1907,1644,783,610,393,0,2009,3357,1241,1,1335,1705,623,1337,2503,621,1517,1044,0,810,1421,896,0,597,131,285,1602,1435,8868,672,5474,2223,3035,8746,3974,0,2206,328,3054,0,5515,1753,0,0,0,0,0,0,0,0,0,105,11288,0,7587,10765,2372,1988,1831,4294,7528,9593,36,0,1158,1091,1039,3600,7578,10587,5083,26,3709,2789,2730,1432,6226,9576,7970,549,726,781,2492,710,6072,3113,4300,754,535,1933,3570,1116,5490,2050,3405,2870,3727,5146,4410,4914,1843,3584,0,0,0,2106,0,715,828,4524,552,2011,2550,1033,373,509,475,1571,4,0,2266,1089,0,1222,0,0,3055,9038,2125,2221,4082,0,0,347,173,216,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,163,0,0,0,0,583,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,1288,4857,2066,146,1605,237,1,401,357,3690,808,0,2552,2542,4894,1998,108,0,1571,719,5200,4,481,586,1516,1107,1324,2929,940,425,349,3013,901,4310,3448,1803,1098,0,867,252,1217,0,598,957,3355,0,565,249,986,641,3026,1922,1415,711,337,1047,752,937,1188,0,272,907,2062,1308,3280,333,1882,0,259,2045,3160,7277,3,34,792,3515,0,3190,3413,3788,1076,5742,2897,2125,3342,259,1058,3203,2971,2300,254,328,1598,1283,2966,446,4957,1114,292,2179,0,0,0,0,0,1492,116,2622,3427,0,0,0,346,584,1721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2289,1821,3054,3242,3784,2697,3593,382,1782,298,507,291,908,4638,105,769,187,468,1669,115,0,800,2325,216,1403,0,983,1170,1996,1723,2420,241,497,228,1243,1186,0,783,164,1887,1922,425,0,1858,111,623,3130,726,2,0,0,585,312,354,144,168,489,1159,156,801,435,618,1829,6006,2736,644,1713,711,2581,0,2708,422,1094,696,1814,0,617,149,871,504,659,3057,2439,5,1151,1880,1592,783,610,358,0,2135,2832,1423,2,1327,1681,627,1387,2506,570,1517,1048,0,793,1395,895,0,623,144,302,1620,1378,8879,587,5495,2201,3042,8740,3974,0,2171,328,3012,0,5494,1753,0,0,0,0,0,0,0,0,0,105,11288,0,7529,10718,2379,1988,1807,4235,7461,9560,29,0,1042,1046,1024,3568,7564,10565,5014,73,3816,2766,2658,1538,6164,9538,7965,549,586,781,2464,695,5997,3132,4262,710,506,1897,3565,1098,5523,2119,3359,2773,3696,5165,4338,4872,1787,3482,0,0,0,2056,0,693,828,4524,552,1986,2550,1033,373,509,475,1478,4,0,2222,1089,0,1209,0,0,2980,9092,2155,2188,4013,0,0,347,173,102,0,0,0,0,309,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,160,0,0,0,0,598,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,1288,4857,1994,146,1610,229,1,405,354,3600,811,0,2560,2542,4897,1998,104,0,1581,724,5194,4,467,564,1516,1110,1322,2930,940,417,338,3026,902,4258,3448,1811,1107,0,867,252,1217,0,598,952,3346,16,560,228,1042,583,3018,1890,1371,710,346,1047,752,937,1188,0,271,898,2052,1397,3300,353,1786,0,162,2030,3191,7244,3,34,821,3515,0,3237,3455,3863,1176,5625,2866,2065,3353,275,1058,3266,2971,2316,269,328,1598,1283,2910,446,4971,1144,336,2206,0,0,0,0,0,1544,113,2622,3343,0,0,0,368,606,1761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2282,1816,3069,3242,3722,2697,3557,381,1782,298,504,289,907,4571,105,817,122,512,1669,115,0,805,2321,216,1385,0,983,1131,1982,1735,2432,150,497,228,1247,1177,0,783,161,1899,1972,407,0,1886,103,633,3134,718,2,0,0,571,312,408,158,118,537,1159,170,977,469,618,1829,6006,2696,677,2332,698,2543,0,3314,451,1080,725,2266,0,737,149,1111,522,733,3263,2546,17,1151,2023,1793,755,540,427,8,2161,2747,1598,29,1418,1741,638,1389,2573,795,1526,1079,227,818,1586,960,0,683,126,301,1630,1375,8887,587,5513,2202,3055,8674,3974,0,2241,255,3008,0,5444,1753,0,0,0,0,0,0,0,0,0,105,11097,0,7528,10692,2250,1988,1803,4216,7392,9524,29,0,1197,1234,1059,3596,7516,10495,5107,253,3859,2818,2623,1731,6095,9527,7927,549,643,781,2538,721,5907,3082,4233,660,522,1951,3532,1091,5660,2210,3356,3013,3691,5155,4264,4814,1883,3368,0,0,0,2166,0,791,1040,4524,828,2191,2550,1033,373,509,475,1734,66,0,2067,1089,0,1343,0,17,3128,9206,2053,2279,4501,0,0,347,173,225,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,160,0,0,0,0,598,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,1288,4857,2153,146,1615,210,1,402,350,3558,810,0,2554,2542,4851,1998,108,0,1547,732,5182,4,467,524,1516,1089,1306,2933,940,437,354,3026,899,4183,3448,1816,1088,0,867,252,1190,0,598,871,3304,16,580,291,1069,628,3005,1863,1371,700,360,1281,752,937,1188,0,275,924,2052,1397,3605,341,1786,0,182,1999,3191,7410,1,4,821,3800,0,3252,3467,3896,1236,5567,2823,2029,3255,263,1142,3284,3149,2306,224,423,1655,1325,2910,551,5192,1149,308,2193,0,0,2590,0,0,1565,118,2830,3408,0,0,0,345,607,1774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2403,1800,3129,2783,3696,2730,3488,382,1782,298,509,283,907,4792,105,727,122,442,1814,115,0,886,2277,169,1354,0,983,1109,1965,1750,2452,150,600,220,1255,1162,0,634,165,1903,1972,407,0,1886,101,635,3183,868,1,0,0,570,473,428,14,118,577,1159,170,1014,474,643,1704,5929,2614,720,2332,686,2514,0,3457,440,1080,725,2387,0,759,220,1051,438,726,3348,2627,27,1346,2120,1864,720,504,494,8,2142,2747,1611,17,1477,1769,678,1459,2629,885,1526,1117,227,828,1685,972,0,700,45,290,1647,1370,8911,587,5436,2202,3054,8582,4157,0,2276,255,2989,0,5416,1753,0,0,0,0,0,0,0,0,0,105,11097,0,7481,10582,2086,1988,2227,4007,7276,9554,116,0,1168,1477,1594,4314,7618,10445,5135,115,3771,3467,2693,2540,6714,9654,7924,549,634,781,2577,810,5876,5191,4216,780,510,3041,3669,1336,5941,2132,3348,3622,4006,5247,4390,4842,2915,3333,0,0,0,2306,0,812,1040,4886,591,2309,2550,1033,373,509,470,1783,36,0,2221,1089,0,1430,0,17,3241,9301,2169,2315,4786,0,0,347,173,218,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,160,0,0,0,0,598,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,241,0,0,1288,0,2132,102,1620,164,3,405,347,3535,796,5,2554,2573,4851,1980,90,0,1492,721,5126,7,467,564,1730,1059,1368,2977,767,433,280,3053,913,4245,3460,1825,1082,0,769,234,1190,0,499,1011,3304,0,665,257,1024,598,3003,1854,1371,686,340,1309,752,860,1192,0,293,878,2052,1397,3549,376,1786,0,183,2012,3191,7410,1,7,821,3800,0,3237,3450,3871,1208,5567,2735,1968,3255,260,1119,3256,3149,2285,209,356,1655,1316,2985,551,5151,1141,311,2189,0,0,2590,0,0,1559,117,2786,3331,0,0,0,282,590,1765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2310,1801,3049,2862,3726,2730,3549,383,1829,273,512,282,907,4844,0,733,122,408,1820,0,0,862,2267,169,1350,0,983,1103,1972,1754,2429,150,600,220,1245,1154,0,634,165,1908,1972,407,0,1886,100,629,3190,692,6,0,0,573,492,427,8,38,505,1145,170,952,481,643,1656,5929,2599,717,2332,688,2520,0,3426,440,1080,725,2324,0,741,220,1051,365,717,3399,2619,18,1346,2152,1892,696,625,510,1,2147,2747,1765,9,1480,1767,679,1536,2670,887,1526,1130,227,881,1672,985,0,691,6,276,1712,1454,8911,587,5436,2196,3096,8582,4157,0,2248,255,2989,0,5320,1753,0,0,0,0,0,0,0,0,0,105,11097,0,7478,10569,2053,1988,1630,4244,7301,9552,74,0,1335,1703,768,3986,7490,10405,5188,195,3736,2660,2626,1606,7436,9487,7912,549,639,781,2705,604,5845,3060,4186,905,497,1913,3503,1091,5640,2166,3392,3297,3554,5095,4201,4751,1691,3273,0,0,0,2303,0,790,1040,4886,775,2280,2990,1295,441,509,464,1807,155,0,2176,1094,0,1432,0,1,3261,12614,2145,2313,4702,0,0,453,208,218,0,0,0,0,111,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,154,0,0,0,0,576,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,139,0,0,0,0,2108,101,1632,127,3,397,356,3524,820,5,2556,2573,4837,1980,95,0,1530,706,5214,7,579,569,1699,1081,1366,2999,1148,459,363,3132,912,4285,3460,1837,1110,0,769,234,1190,0,499,940,3320,0,582,256,990,650,2995,1826,1381,691,365,1407,752,860,1192,0,278,886,1995,1448,3494,341,1810,0,172,2011,2938,8024,1,7,930,3811,0,3204,3436,3847,1180,5788,2810,2047,3275,258,1102,3207,3149,2178,201,358,1655,1307,2950,551,5111,1140,297,2256,0,0,1298,0,0,1556,114,2766,3452,0,0,0,199,588,1755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2347,1799,3046,2898,3730,2626,3441,383,1829,273,512,285,843,4801,0,711,122,397,1792,0,0,863,2254,169,1356,0,200,1099,1973,1764,2676,150,469,220,1246,1144,0,634,148,1918,1870,657,0,1872,100,624,3169,728,12,0,0,571,478,425,8,104,509,1145,245,1076,488,643,1682,5929,2591,733,2224,695,2520,0,3426,457,1178,881,2311,0,729,220,1444,333,707,3374,2654,10,1346,2151,1887,685,614,502,1,2211,2747,1728,143,1471,1843,695,1401,2669,872,1758,1133,164,980,1635,1002,0,738,8,268,1724,1428,8910,556,5428,2135,3064,8372,4157,0,2252,328,2999,0,5498,1976,0,0,0,0,0,0,0,0,0,105,11215,0,7011,10516,1892,1952,1564,4241,7021,10072,74,0,1323,1659,920,3939,7417,10336,4829,370,3859,2631,2599,1298,7571,9414,7898,0,653,759,2708,660,5759,2894,4599,779,492,1860,3449,740,5580,2054,3362,4012,3426,5029,4138,4682,1600,3138,0,0,0,2304,0,783,1040,4886,775,2279,2995,1295,441,509,471,1855,155,207,2196,1094,0,1407,0,1,3226,11265,2155,2319,4702,0,0,453,208,211,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,148,0,0,0,0,542,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,0,139,0,0,0,0,2123,67,1623,89,3,413,350,3440,802,2,2562,2573,4745,1980,118,0,1542,706,5124,9,432,641,1665,1044,1355,3030,1148,459,377,3091,911,4198,3460,1746,1163,0,769,234,1190,0,499,930,3320,0,636,275,1001,745,2961,1809,1381,646,368,1396,752,860,1192,0,277,886,2016,1540,3444,341,1827,0,204,2028,2989,8024,1,5,930,3811,0,3241,3435,4032,1334,5684,2841,2131,3275,278,1099,3098,3068,2178,226,466,1655,1291,2950,551,4920,1116,301,2204,0,0,2467,0,0,1517,123,2766,3388,0,0,0,234,597,1727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2371,1792,3038,2882,3731,2607,3443,374,1829,273,501,277,743,4785,14,755,190,389,1790,0,0,866,2248,214,1338,0,900,1093,2001,1784,2548,150,465,249,1312,1151,0,634,148,1919,1814,657,0,1872,100,630,3232,910,12,0,0,572,476,408,78,104,510,1082,245,1076,592,731,1657,7194,2572,735,2224,690,2480,0,3345,459,1178,881,2314,0,894,200,1444,637,878,3361,2617,34,1436,2465,1909,715,640,486,3,2147,2747,1681,143,1473,1779,686,1585,2677,886,1758,1129,164,980,1654,1109,0,681,105,278,1760,1470,8910,590,5266,2109,3064,8372,4157,0,2368,328,2917,0,5356,1976,0,0,0,0,0,0,0,0,0,0,11215,0,7245,10480,1397,1952,1594,4178,6865,10129,74,0,1321,1677,960,3988,7456,10339,4124,433,3827,2681,2574,1497,7579,9372,7881,0,588,759,2702,670,5757,3058,4618,869,473,1928,3485,740,5425,2004,3345,4003,3473,5038,4158,4692,1716,3062,0,0,0,2305,0,818,1040,4765,775,2285,2995,1295,441,509,416,1832,155,207,2194,1094,0,1419,0,17,3236,11153,2127,2337,4702,0,0,453,208,150,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,144,0,0,0,0,449,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,77,0,0,0,0,2123,144,1603,119,4,414,346,3438,833,0,2562,2554,4798,1973,85,0,1533,718,5196,7,436,669,1679,1089,1345,3030,1102,430,396,3091,911,4133,3445,1779,1163,0,769,234,1127,0,499,901,3362,0,632,264,948,784,2961,1636,1381,646,369,1370,756,860,1148,0,279,886,2010,1540,3445,298,1820,0,89,2002,3038,8024,1,6,930,3783,0,3177,3481,4013,1312,5536,2808,2029,3364,259,1106,3098,3068,2284,262,466,1655,1370,2950,551,4920,1084,247,2195,0,0,2467,0,0,1584,120,2724,3388,0,0,0,271,568,1773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2309,1749,3008,2882,3773,2607,3595,348,1829,273,489,294,786,4751,6,693,204,381,1755,0,0,867,2231,214,1312,0,900,1050,1980,1788,2565,150,443,249,1286,1134,0,645,148,1925,1815,657,0,1872,100,632,3188,787,23,0,0,552,453,401,25,104,538,1139,245,1076,592,731,2184,6571,2644,646,2068,679,2470,0,3345,475,1178,881,2314,0,827,200,1444,637,878,3292,2669,17,1436,2465,1909,715,682,464,30,2186,2851,1756,143,1453,1803,665,1578,2677,767,1758,1179,164,881,1586,1109,0,757,101,255,1823,1470,8843,554,5354,2008,3064,8372,4171,0,2368,328,2881,0,5356,1976,0,0,0,0,0,0,0,0,0,0,12552,0,7485,10442,4986,1952,1460,4000,6779,10146,74,0,1192,1657,875,3806,7403,10295,3967,403,3808,2537,2521,1427,7266,9316,7831,0,607,759,2447,600,5683,3068,4586,757,459,1782,3416,1105,5351,1942,3250,3829,3375,4937,4041,4628,1541,2968,0,0,0,2399,0,780,823,4765,828,2285,3046,1179,400,509,409,1832,131,192,2201,1012,0,1410,0,1,3200,11192,2277,2390,4498,0,0,468,242,200,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,151,0,0,0,0,435,0,0
